fips,start,end,aet,cwd
48399,2012,2016,386.6046468,1165.627514
17123,1950,1980,512.3811943,561.1189373
17123,1982,2011,530.0937817,522.9331353
17123,2007,2011,565.9425555,476.3181421
17123,2012,2016,537.3245034,514.8750074
54039,1950,1980,651.2754278,512.9019704
54039,1982,2011,657.5919427,505.0163243
54039,2007,2011,655.1801585,510.6633461
54039,2012,2016,650.138806,503.6419466
40147,1950,1980,550.540561,758.5895043
40147,1982,2011,572.8200041,686.3737588
40147,2007,2011,595.4786722,654.3685104
40147,2012,2016,545.7317647,738.6545378
27159,1950,1980,394.4850671,467.8295634
27159,1982,2011,396.3109368,453.2170661
27159,2007,2011,382.9802671,452.1113107
27159,2012,2016,391.7440791,445.4091209
27061,1950,1980,432.4024514,415.018188
27061,1982,2011,437.7243973,406.7247389
27061,2007,2011,432.1528532,400.8098308
27061,2012,2016,447.2166492,387.4788917
20177,1950,1980,533.9869421,621.1044743
20177,1982,2011,548.1473855,583.4081705
20177,2007,2011,582.8922639,532.0106113
20177,2012,2016,551.286239,615.5713769
48213,1950,1980,569.1244638,874.8364607
48213,1982,2011,595.7897618,812.1009027
48213,2007,2011,599.3011289,816.2807237
48213,2012,2016,570.4518374,832.784178
42127,1950,1980,536.2271032,407.1409284
42127,1982,2011,559.7416963,382.280352
42127,2007,2011,586.4746614,358.1130567
42127,2012,2016,536.5914076,419.3284292
8097,1950,1980,322.5420073,733.3469146
8097,1982,2011,346.8184808,709.4027213
8097,2007,2011,318.2672344,732.7484459
8097,2012,2016,337.047735,738.4951879
37157,1950,1980,693.4722914,558.2238148
37157,1982,2011,717.0119506,533.8180318
37157,2007,2011,699.7337855,566.97846
37157,2012,2016,721.4632362,505.398358
18009,1950,1980,539.4580447,491.418019
18009,1982,2011,548.8836299,471.4683517
18009,2007,2011,558.9773882,471.5517517
18009,2012,2016,558.3645308,464.620209
51159,1950,1980,577.3241817,618.6911483
51159,1982,2011,601.9274532,607.0057406
51159,2007,2011,583.1603206,649.6449418
51159,2012,2016,644.907438,556.4870964
54099,1950,1980,724.3670195,467.90927
54099,1982,2011,768.1446457,435.1034199
54099,2007,2011,763.6288809,442.6351936
54099,2012,2016,769.2022069,430.9645439
5017,1950,1980,688.9333749,696.8382194
5017,1982,2011,700.2847702,676.314906
5017,2007,2011,690.6175531,686.7256824
5017,2012,2016,694.8185265,638.1069544
17189,1950,1980,574.5075206,605.3940091
17189,1982,2011,582.3153212,574.1348994
17189,2007,2011,624.0803633,526.7576874
17189,2012,2016,593.3392876,555.8670405
13209,1950,1980,724.788894,753.1365386
13209,1982,2011,683.4590119,785.3701913
13209,2007,2011,650.3363285,848.5286673
13209,2012,2016,630.3905405,829.9700033
30063,1950,1980,279.6093055,699.8631767
30063,1982,2011,299.7404952,685.7355657
30063,2007,2011,287.8657031,700.0024719
30063,2012,2016,259.3797338,765.2969164
51840,1950,1980,564.2574042,566.3077214
51840,1982,2011,562.6280529,575.9625891
51840,2007,2011,548.958859,586.0905419
51840,2012,2016,583.1748805,546.3850846
55141,1950,1980,495.7527624,422.767482
55141,1982,2011,505.3324994,406.8150894
55141,2007,2011,493.1471683,394.1278414
55141,2012,2016,523.2086731,372.4042726
39003,1950,1980,516.1397279,518.1310508
39003,1982,2011,527.5358575,480.9998801
39003,2007,2011,525.0600625,496.6089607
39003,2012,2016,550.2063683,465.3008219
40129,1950,1980,409.5174674,967.865103
40129,1982,2011,434.3522965,907.8629324
40129,2007,2011,388.3814778,975.2324849
40129,2012,2016,433.2326558,945.6670923
39051,1950,1980,505.5955762,534.4310555
39051,1982,2011,510.8285029,519.862343
39051,2007,2011,527.9606627,501.6238831
39051,2012,2016,502.8230144,527.7462475
29043,1950,1980,639.7212663,573.5150394
29043,1982,2011,653.2430897,530.2676116
29043,2007,2011,689.1547017,479.7624678
29043,2012,2016,668.2309128,524.1141664
1005,1950,1980,751.1749461,684.3308644
1005,1982,2011,717.5441134,722.2575527
1005,2007,2011,630.8036598,821.3392192
1005,2012,2016,714.9224397,725.4318644
21239,1950,1980,621.0922162,517.3143697
21239,1982,2011,609.7617038,518.6422171
21239,2007,2011,588.2892542,547.4495441
21239,2012,2016,647.9556314,494.2521511
22089,1950,1980,814.9064612,594.6942493
22089,1982,2011,806.2776869,574.4386452
22089,2007,2011,773.6762797,613.8753839
22089,2012,2016,763.1389384,608.3571459
36045,1950,1980,479.6416577,380.2002501
36045,1982,2011,497.3643983,367.1080137
36045,2007,2011,516.5941141,353.9823588
36045,2012,2016,510.1220626,375.5239527
54109,1950,1980,679.6919563,466.3811835
54109,1982,2011,683.9740732,415.7723536
54109,2007,2011,675.2330999,417.8244442
54109,2012,2016,696.3270565,396.4153031
53043,1950,1980,193.2030756,798.5334434
53043,1982,2011,201.6868496,785.0728953
53043,2007,2011,192.1048322,775.8925393
53043,2012,2016,208.9106051,799.8997235
38073,1950,1980,348.5085873,592.3044921
38073,1982,2011,370.9972705,560.9489307
38073,2007,2011,397.2182591,493.8900518
38073,2012,2016,344.9632742,598.1636718
19013,1950,1980,497.5195523,477.6919507
19013,1982,2011,516.585493,454.8261742
19013,2007,2011,525.2691651,432.4611258
19013,2012,2016,510.5104586,472.1145196
1007,1950,1980,742.7178975,690.818491
1007,1982,2011,736.2377127,687.364991
1007,2007,2011,734.3372427,712.0201569
1007,2012,2016,744.7410358,677.0573786
26009,1950,1980,461.7655803,401.1281169
26009,1982,2011,472.2635713,393.6212604
26009,2007,2011,461.2794044,399.8864924
26009,2012,2016,484.0300481,374.5257428
48195,1950,1980,378.488908,1027.021341
48195,1982,2011,377.6124708,974.9087516
48195,2007,2011,336.9273853,1048.813116
48195,2012,2016,377.8795325,1020.481348
19091,1950,1980,497.6399458,494.2856678
19091,1982,2011,518.3354674,454.053751
19091,2007,2011,512.9131594,448.7668435
19091,2012,2016,513.3645564,468.5896292
51095,1950,1980,628.1016015,599.838382
51095,1982,2011,639.0781717,597.9016476
51095,2007,2011,594.1500957,643.8290768
51095,2012,2016,693.3108063,501.5747349
38049,1950,1980,317.368381,574.3806459
38049,1982,2011,343.6637422,540.236942
38049,2007,2011,376.7990887,477.769245
38049,2012,2016,364.2786794,508.3729405
21159,1950,1980,714.0150245,519.652982
21159,1982,2011,758.331151,473.7018289
21159,2007,2011,757.1311903,472.4259318
21159,2012,2016,787.8935694,442.4118126
29061,1950,1980,520.8755247,608.2186775
29061,1982,2011,545.9323254,539.094903
29061,2007,2011,592.1004234,465.4992013
29061,2012,2016,537.9319431,556.9305112
40031,1950,1980,475.1758709,965.1213802
40031,1982,2011,494.4454731,917.2997694
40031,2007,2011,449.1801426,974.2637806
40031,2012,2016,477.8310336,956.4368785
29097,1950,1980,584.6008608,638.7544033
29097,1982,2011,613.7122469,587.9706359
29097,2007,2011,636.3846569,548.3163116
29097,2012,2016,605.802713,601.4372811
27099,1950,1980,462.5267952,449.701412
27099,1982,2011,486.8269617,408.7449527
27099,2007,2011,475.8262403,406.4270644
27099,2012,2016,501.531799,386.0602711
13133,1950,1980,715.0114179,676.7689394
13133,1982,2011,707.6210723,681.3265598
13133,2007,2011,666.3678766,757.4265569
13133,2012,2016,653.7442679,747.6565079
50015,1950,1980,492.9251877,350.6816085
50015,1982,2011,514.4275174,324.8461496
50015,2007,2011,534.6886585,301.4980801
50015,2012,2016,534.3584507,321.0377761
46125,1950,1980,397.9888843,637.5443641
46125,1982,2011,405.1679591,590.5284558
46125,2007,2011,437.2669292,535.2679076
46125,2012,2016,407.1048731,612.6428433
35006,1950,1980,223.6328112,1133.504943
35006,1982,2011,260.0357521,1113.955884
35006,2007,2011,228.5755185,1160.049004
35006,2012,2016,229.2290466,1160.508455
17109,1950,1980,502.0828658,583.7905102
17109,1982,2011,515.1880828,552.3460931
17109,2007,2011,568.3462132,487.4043069
17109,2012,2016,502.5885536,552.7790611
21007,1950,1980,604.8121804,613.5697265
21007,1982,2011,604.4874531,619.1186831
21007,2007,2011,603.5642149,626.3777744
21007,2012,2016,593.9125275,628.3979807
41053,1950,1980,341.2404719,701.3475683
41053,1982,2011,346.8061161,685.0804414
41053,2007,2011,348.3095876,647.7320477
41053,2012,2016,345.4728843,715.2744962
26033,1950,1980,445.2330286,351.2296114
26033,1982,2011,449.7662127,367.4783884
26033,2007,2011,444.7864899,370.1015632
26033,2012,2016,457.5900436,353.9534136
40085,1950,1980,532.8647708,881.7578361
40085,1982,2011,549.4580609,814.615307
40085,2007,2011,528.0471359,848.6386421
40085,2012,2016,554.4250752,827.7369825
26015,1950,1980,503.3586627,484.911388
26015,1982,2011,525.7374906,451.8535445
26015,2007,2011,519.8485563,457.0565631
26015,2012,2016,555.0424734,427.571583
26103,1950,1980,482.485245,342.921032
26103,1982,2011,475.4866941,352.3071642
26103,2007,2011,438.5671418,380.0006649
26103,2012,2016,475.7600928,331.6739802
1017,1950,1980,710.0162714,703.1364094
1017,1982,2011,671.9212722,730.2340641
1017,2007,2011,626.903006,785.8061596
1017,2012,2016,606.1336675,788.1437868
49021,1950,1980,211.6054541,1071.547215
49021,1982,2011,230.9662876,1065.472021
49021,2007,2011,209.3322817,1083.622022
49021,2012,2016,239.5933759,1077.347093
18169,1950,1980,570.3989298,465.2918355
18169,1982,2011,583.3253315,432.2581423
18169,2007,2011,586.0864497,447.6298399
18169,2012,2016,567.1526933,455.8642506
40077,1950,1980,682.9254055,686.3066187
40077,1982,2011,714.2784613,628.9598929
40077,2007,2011,708.6552425,620.7896931
40077,2012,2016,690.8259922,652.5666877
28127,1950,1980,773.8675774,657.8883581
28127,1982,2011,784.226273,619.6766353
28127,2007,2011,775.0656726,657.8663363
28127,2012,2016,789.7828361,625.5673399
17159,1950,1980,609.647077,542.1246178
17159,1982,2011,632.1391684,483.6411308
17159,2007,2011,644.1298726,481.3346946
17159,2012,2016,620.8216589,499.7627504
13289,1950,1980,716.6281844,721.5814833
13289,1982,2011,686.3366445,740.6965934
13289,2007,2011,646.1578422,806.0208722
13289,2012,2016,663.160679,770.3716588
48475,1950,1980,NA,NA
48475,1982,2011,NA,NA
48475,2007,2011,NA,NA
48475,2012,2016,NA,NA
39119,1950,1980,616.5712058,477.4206547
39119,1982,2011,622.4047485,441.7181504
39119,2007,2011,640.1966652,445.1208468
39119,2012,2016,632.5956428,451.126268
36001,1950,1980,496.0555428,460.6578929
36001,1982,2011,520.1807842,418.8336748
36001,2007,2011,539.2367089,403.837212
36001,2012,2016,505.0197636,443.2558684
46033,1950,1980,352.4615792,717.1852313
46033,1982,2011,377.3285655,680.6128525
46033,2007,2011,401.0906941,636.891633
46033,2012,2016,383.4193928,692.0378705
12069,1950,1980,817.8598065,705.5172953
12069,1982,2011,833.1356339,673.7696841
12069,2007,2011,788.7528606,729.2242433
12069,2012,2016,878.1591867,634.6842542
13241,1950,1980,NA,NA
13241,1982,2011,NA,NA
13241,2007,2011,NA,NA
13241,2012,2016,NA,NA
19011,1950,1980,504.1182739,496.4934922
19011,1982,2011,526.1888469,459.5069835
19011,2007,2011,555.6174601,415.4857468
19011,2012,2016,519.2310746,481.3263411
48355,1950,1980,503.5205641,1018.187789
48355,1982,2011,515.8524118,1010.164416
48355,2007,2011,469.8921397,1070.194337
48355,2012,2016,502.6394744,1038.142659
40061,1950,1980,624.6547149,706.3477995
40061,1982,2011,654.2122158,643.2401536
40061,2007,2011,634.7803228,646.7827682
40061,2012,2016,606.4979062,701.6366585
28065,1950,1980,752.2235708,693.101399
28065,1982,2011,735.9443386,674.2283943
28065,2007,2011,741.7951585,697.8350332
28065,2012,2016,762.8986606,657.3870792
26135,1950,1980,455.6672359,462.9588153
26135,1982,2011,459.0436833,461.0724872
26135,2007,2011,437.3084398,481.0409927
26135,2012,2016,439.6832842,481.5487307
22115,1950,1980,711.2796403,757.2855633
22115,1982,2011,719.2485985,717.1199696
22115,2007,2011,662.6554611,796.562893
22115,2012,2016,688.662412,741.0917248
40139,1950,1980,363.4570442,1034.635343
40139,1982,2011,363.4382938,1001.304388
40139,2007,2011,312.6332608,1078.328738
40139,2012,2016,365.2807764,1032.871452
48333,1950,1980,467.0829465,1031.805731
48333,1982,2011,520.1336151,964.7119795
48333,2007,2011,497.7565232,1019.016339
48333,2012,2016,445.4318742,1056.735042
40093,1950,1980,422.0988857,961.4117562
40093,1982,2011,435.2195216,914.7130918
40093,2007,2011,438.9801497,918.5349411
40093,2012,2016,408.0652483,965.0531046
39099,1950,1980,573.3472488,472.3340102
39099,1982,2011,572.7842617,465.4924686
39099,2007,2011,594.1062924,433.2261976
39099,2012,2016,581.4794924,463.6630614
31017,1950,1980,383.2568704,704.5018211
31017,1982,2011,400.778337,648.8763086
31017,2007,2011,432.1446129,589.3654767
31017,2012,2016,394.7113427,688.5772825
13145,1950,1980,714.979845,688.655147
13145,1982,2011,675.0615783,708.6459742
13145,2007,2011,636.1551502,758.7036896
13145,2012,2016,642.3159937,740.6891944
26151,1950,1980,444.3190754,498.4482539
26151,1982,2011,455.0182085,469.4630507
26151,2007,2011,466.2889893,443.623916
26151,2012,2016,465.1460376,456.9956523
18137,1950,1980,620.3770592,505.4490121
18137,1982,2011,637.8875988,453.5472411
18137,2007,2011,629.1634865,483.8416382
18137,2012,2016,652.9284861,457.5889672
46081,1950,1980,346.7979775,687.9880868
46081,1982,2011,357.7347117,669.4947992
46081,2007,2011,387.5942635,629.6515493
46081,2012,2016,376.5830847,670.5742303
29186,1950,1980,569.9506758,676.9058235
29186,1982,2011,573.0179191,645.7130558
29186,2007,2011,616.537298,602.2477324
29186,2012,2016,578.3044916,642.2739658
49005,1950,1980,270.1990577,839.6109873
49005,1982,2011,293.4636331,811.456584
49005,2007,2011,290.2776252,791.7087004
49005,2012,2016,271.6662273,855.2307861
8113,1950,1980,290.98628,838.65479
8113,1982,2011,321.5810696,820.2074113
8113,2007,2011,235.2495393,905.5007169
8113,2012,2016,260.9157847,890.2862212
24015,1950,1980,577.2347558,533.7669696
24015,1982,2011,601.8192641,531.5316425
24015,2007,2011,620.2192439,513.3357296
24015,2012,2016,615.8689248,491.4159059
18077,1950,1980,637.5444305,505.2964425
18077,1982,2011,658.9361594,449.8769095
18077,2007,2011,649.1530025,483.7880443
18077,2012,2016,670.7286428,467.7681826
41009,1950,1980,346.9443603,569.286272
41009,1982,2011,357.9011422,582.4728691
41009,2007,2011,358.6821858,547.5620173
41009,2012,2016,347.941341,604.7879807
1047,1950,1980,704.7337117,713.9681439
1047,1982,2011,697.6120985,702.6528542
1047,2007,2011,677.1216567,743.0612562
1047,2012,2016,681.190894,728.3453017
19079,1950,1980,499.0896007,500.5588047
19079,1982,2011,529.7461628,462.339729
19079,2007,2011,534.0320591,445.6378821
19079,2012,2016,524.2216787,474.3942643
21031,1950,1980,647.2328982,574.0587024
21031,1982,2011,679.5737361,543.0451045
21031,2007,2011,666.0871447,577.2147041
21031,2012,2016,682.5317742,549.327005
21197,1950,1980,649.3347792,566.5245122
21197,1982,2011,645.9946636,565.3839152
21197,2007,2011,642.8965146,560.4138797
21197,2012,2016,649.8138026,547.7067164
39115,1950,1980,618.2707122,503.3396236
39115,1982,2011,619.7888373,462.5878965
39115,2007,2011,636.8075977,459.3472727
39115,2012,2016,611.0446954,488.5885408
39021,1950,1980,544.9808143,513.2767888
39021,1982,2011,560.7850504,482.0482088
39021,2007,2011,559.2612971,486.6454695
39021,2012,2016,552.2944299,490.2986169
48435,1950,1980,467.9204375,1085.203811
48435,1982,2011,494.9593619,1037.451672
48435,2007,2011,455.4975634,1077.440132
48435,2012,2016,453.1271914,1068.932533
42071,1950,1980,551.7550966,500.5220082
42071,1982,2011,592.8003306,477.8425654
42071,2007,2011,625.6008237,452.6856137
42071,2012,2016,600.2327466,465.9279946
17187,1950,1980,498.8375328,555.3363197
17187,1982,2011,507.5315581,529.7907836
17187,2007,2011,558.119954,468.7053907
17187,2012,2016,500.5482951,530.0690248
32005,1950,1980,153.3071909,1144.499585
32005,1982,2011,153.2696684,1176.548872
32005,2007,2011,141.8905272,1197.836317
32005,2012,2016,157.1290021,1208.735361
13275,1950,1980,813.7344244,679.6084012
13275,1982,2011,767.0065902,713.6992955
13275,2007,2011,686.8580083,804.9130027
13275,2012,2016,756.1105247,694.3686359
31063,1950,1980,393.4561492,809.6498928
31063,1982,2011,417.2781002,762.5431683
31063,2007,2011,466.1799358,693.8620704
31063,2012,2016,388.2700939,844.4268687
27107,1950,1980,364.0817255,521.4462495
27107,1982,2011,365.3923355,502.5200489
27107,2007,2011,380.4409189,456.9764824
27107,2012,2016,363.6570945,505.6855843
29067,1950,1980,617.8935861,639.9354129
29067,1982,2011,614.8792178,598.621745
29067,2007,2011,643.3123389,540.7235552
29067,2012,2016,628.464121,564.8121407
36067,1950,1980,521.1836909,368.5181361
36067,1982,2011,537.3318589,356.000966
36067,2007,2011,547.4136696,349.2658452
36067,2012,2016,548.3981944,354.7362801
42069,1950,1980,547.4396976,418.0621412
42069,1982,2011,566.4880785,406.2511981
42069,2007,2011,579.0906526,403.0253622
42069,2012,2016,542.9256992,450.5921482
29111,1950,1980,511.0786198,586.83118
29111,1982,2011,514.9621201,561.8885358
29111,2007,2011,561.0872741,494.3229335
29111,2012,2016,507.1912266,569.303155
48245,1950,1980,721.7214969,664.2206802
48245,1982,2011,774.6364775,586.9146325
48245,2007,2011,748.0095133,618.2931542
48245,2012,2016,799.8645115,562.5353756
48257,1950,1980,544.8730381,890.5659333
48257,1982,2011,588.8041503,813.5386326
48257,2007,2011,600.7175551,806.5418494
48257,2012,2016,573.6466157,835.4384944
31103,1950,1980,407.6948151,672.5498016
31103,1982,2011,430.3507424,613.6222953
31103,2007,2011,456.3596675,558.0047243
31103,2012,2016,422.8887958,661.4974878
45043,1950,1980,738.5210948,603.0662988
45043,1982,2011,726.4056307,607.4885932
45043,2007,2011,671.0102497,671.2125553
45043,2012,2016,735.8187463,561.6682284
47109,1950,1980,679.1241678,655.7206738
47109,1982,2011,692.1009937,609.8298918
47109,2007,2011,663.5181716,662.3629398
47109,2012,2016,709.2996604,591.8801312
18079,1950,1980,631.1046456,518.6894417
18079,1982,2011,642.4775714,465.4556793
18079,2007,2011,642.3553305,488.4170749
18079,2012,2016,648.5185656,482.113048
54045,1950,1980,705.0689142,506.267299
54045,1982,2011,735.4332946,471.0416698
54045,2007,2011,742.0730003,480.5208462
54045,2012,2016,770.5376961,444.2443208
20169,1950,1980,468.5546224,758.3571736
20169,1982,2011,491.9347306,721.6720339
20169,2007,2011,511.2905235,684.2743906
20169,2012,2016,497.5280626,755.3241529
39127,1950,1980,579.937668,516.8712439
39127,1982,2011,581.5920256,470.7791269
39127,2007,2011,605.8094922,465.1695028
39127,2012,2016,595.3489156,465.0988944
25001,1950,1980,NA,NA
25001,1982,2011,NA,NA
25001,2007,2011,NA,NA
25001,2012,2016,NA,NA
48483,1950,1980,459.4998658,945.1091659
48483,1982,2011,497.7047698,870.9220323
48483,2007,2011,456.6162231,942.5906221
48483,2012,2016,490.1124777,915.0816992
51111,1950,1980,623.6096827,618.3551477
51111,1982,2011,639.2543251,605.2317663
51111,2007,2011,599.3650098,651.934102
51111,2012,2016,655.3796877,549.8399254
55027,1950,1980,465.1017251,482.6212849
55027,1982,2011,483.9293813,438.0751939
55027,2007,2011,458.0888161,450.6095755
55027,2012,2016,477.9621349,436.2818928
26085,1950,1980,459.1736619,481.2820724
26085,1982,2011,486.8129544,465.0183587
26085,2007,2011,479.9419594,476.28834
26085,2012,2016,493.0769368,454.8282073
20025,1950,1980,436.5337867,919.5072679
20025,1982,2011,456.7037293,870.558416
20025,2007,2011,414.81918,922.6571316
20025,2012,2016,454.6190673,900.1223986
31143,1950,1980,450.9070218,661.8234276
31143,1982,2011,464.3583244,607.7221804
31143,2007,2011,499.8928346,534.355534
31143,2012,2016,468.4277613,614.419405
32009,1950,1980,116.6189827,1284.875065
32009,1982,2011,128.0248464,1266.799862
32009,2007,2011,107.9110249,1295.207408
32009,2012,2016,131.2029118,1301.458305
18053,1950,1980,550.5827044,485.3992822
18053,1982,2011,566.6545064,454.4766772
18053,2007,2011,573.8552661,458.5905215
18053,2012,2016,560.057855,462.4920552
48183,1950,1980,617.196562,806.3749922
48183,1982,2011,621.5202301,792.7227718
48183,2007,2011,642.9502821,786.8966091
48183,2012,2016,593.6824241,814.8184919
51195,1950,1980,635.989352,537.0940785
51195,1982,2011,664.7147267,491.93868
51195,2007,2011,649.4691525,504.2132398
51195,2012,2016,675.6476844,463.9197848
19035,1950,1980,444.6799306,564.9799494
19035,1982,2011,459.4412544,528.1257927
19035,2007,2011,476.6399007,503.6524199
19035,2012,2016,472.5789338,521.6387927
22109,1950,1980,841.0560894,584.6371342
22109,1982,2011,821.5737868,556.178322
22109,2007,2011,748.6568091,653.8662897
22109,2012,2016,811.9794755,565.5710317
55035,1950,1980,496.4542414,415.53071189999997
55035,1982,2011,517.683176,394.7118859
55035,2007,2011,505.7578457,402.1312705
55035,2012,2016,529.4105693,376.3955942
37005,1950,1980,607.4967217,483.6708163
37005,1982,2011,597.7801029,485.1934781
37005,2007,2011,585.4531885,509.8802632
37005,2012,2016,602.9177583,460.5011509
48327,1950,1980,472.295222,1120.710738
48327,1982,2011,505.7300513,1066.724113
48327,2007,2011,477.7952625,1112.367345
48327,2012,2016,481.8175643,1096.099579
20027,1950,1980,485.9052491,722.9093146
20027,1982,2011,500.9768588,680.4063412
20027,2007,2011,534.4518016,623.1113994
20027,2012,2016,506.4870446,714.5256846
45019,1950,1980,667.5801506,573.4959256
45019,1982,2011,654.8622334,582.8964951
45019,2007,2011,650.7900266,615.625482
45019,2012,2016,685.7762681,560.2504044
42129,1950,1980,628.9071178,439.1985035
42129,1982,2011,646.8865883,429.9024511
42129,2007,2011,658.1258246,409.2844971
42129,2012,2016,682.3152481,386.2108441
48371,1950,1980,289.0024901,1333.787468
48371,1982,2011,299.8785137,1321.145198
48371,2007,2011,262.7606303,1374.021316
48371,2012,2016,303.712495,1310.184713
19149,1950,1980,438.396836,591.9536072
19149,1982,2011,450.7471823,555.7710267
19149,2007,2011,477.4691237,513.9371768
19149,2012,2016,466.1286619,557.3251685
13205,1950,1980,784.3290543,714.5406921
13205,1982,2011,742.41856,727.5203558
13205,2007,2011,670.8099138,802.7478805
13205,2012,2016,723.4815883,709.4503778
1099,1950,1980,890.9334646,575.4282874
1099,1982,2011,887.3692634,559.8835593
1099,2007,2011,841.7815413,621.0669874
1099,2012,2016,848.9811796,588.3154501
40113,1950,1980,538.4295991,778.4357588
40113,1982,2011,567.2221166,711.9133206
40113,2007,2011,585.4177066,689.8570627
40113,2012,2016,514.9392197,796.4105652
26057,1950,1980,463.6428534,507.1496751
26057,1982,2011,479.7410099,485.8886528
26057,2007,2011,472.3693235,491.4400767
26057,2012,2016,495.7768705,472.9073901
21185,1950,1980,658.4195574,526.5433882
21185,1982,2011,664.3914061,503.3374875
21185,2007,2011,658.14284,525.2116425
21185,2012,2016,680.0054929,499.8426015
26099,1950,1980,436.1427378,531.9740983
26099,1982,2011,450.5985246,515.4454565
26099,2007,2011,472.3126127,492.4903679
26099,2012,2016,474.7877391,490.30353
31171,1950,1980,418.7276621,728.8182583
31171,1982,2011,421.11731,709.2393985
31171,2007,2011,472.741964,630.9382707
31171,2012,2016,438.6796169,731.649663
48295,1950,1980,392.156482,978.4523501
48295,1982,2011,401.2246919,937.9833315
48295,2007,2011,347.3444606,1025.212431
48295,2012,2016,382.9116461,1005.263534
31161,1950,1980,369.1916861,746.3554981
31161,1982,2011,376.5052298,725.2082236
31161,2007,2011,380.4750146,697.326001
31161,2012,2016,350.7915102,772.0797193
47185,1950,1980,695.7728397,579.6153693
47185,1982,2011,699.0547201,565.4374825
47185,2007,2011,662.1180048,626.2650444
47185,2012,2016,723.2992673,531.2029732
34009,1950,1980,553.2013453,517.915309
34009,1982,2011,563.4965128,533.107244
34009,2007,2011,553.4631282,551.8767863
34009,2012,2016,582.969807,503.0151937
30085,1950,1980,252.0659773,693.6629046
30085,1982,2011,267.3822628,694.1220489
30085,2007,2011,296.2145283,634.0795267
30085,2012,2016,296.9045531,661.6923118
20067,1950,1980,337.0756361,1038.154199
20067,1982,2011,359.7625188,996.6652359
20067,2007,2011,304.1425684,1071.123584
20067,2012,2016,357.0468441,1040.744975
28121,1950,1980,781.2405799,679.1957345
28121,1982,2011,800.558497,639.8565764
28121,2007,2011,796.4641409,665.3253638
28121,2012,2016,793.6025615,648.5421059
12073,1950,1980,832.6784397,667.0652905
12073,1982,2011,795.5098304,706.6893594
12073,2007,2011,706.646714,806.84398
12073,2012,2016,799.1166844,676.4396775
26141,1950,1980,459.5526961,424.7026112
26141,1982,2011,466.368494,423.8620536
26141,2007,2011,469.8749874,416.2239411
26141,2012,2016,463.4987741,420.0088381
5095,1950,1980,637.0018749,685.3906342
5095,1982,2011,612.477168,647.964844
5095,2007,2011,628.8545247,625.2866633
5095,2012,2016,592.3071846,647.0017876
30013,1950,1980,258.2967914,692.3054132
30013,1982,2011,265.9840927,704.3055525
30013,2007,2011,266.3698812,692.8427023
30013,2012,2016,250.686824,743.9777179
13047,1950,1980,709.5541386,580.2024583
13047,1982,2011,710.4652757,553.7246217
13047,2007,2011,669.2279946,622.9627047
13047,2012,2016,663.4568359,610.8920376
29179,1950,1980,592.1995457,700.2313746
29179,1982,2011,603.5143839,661.2237419
29179,2007,2011,625.2794872,620.4479011
29179,2012,2016,580.9280864,664.3826077
35047,1950,1980,317.0263843,1010.055521
35047,1982,2011,358.8606835,960.7895611
35047,2007,2011,333.3187757,1016.183686
35047,2012,2016,311.4480085,1036.591604
39031,1950,1980,584.0731977,478.8419028
39031,1982,2011,590.0018602,460.6833515
39031,2007,2011,608.5625669,453.3082594
39031,2012,2016,599.1977795,467.4850304
13023,1950,1980,722.7288505,737.8722179
13023,1982,2011,687.831358,750.7936643
13023,2007,2011,647.8695194,815.7469906
13023,2012,2016,668.9174139,775.4833721
17065,1950,1980,575.8617751,613.9036407
17065,1982,2011,564.7167085,598.3793913
17065,2007,2011,570.5170126,591.5856898
17065,2012,2016,548.1048673,608.8334139
48343,1950,1980,615.2184495,813.0858138
48343,1982,2011,629.0559329,787.4583842
48343,2007,2011,629.7276015,785.7814157
48343,2012,2016,580.6693975,840.2769778
20141,1950,1980,435.6628265,815.9835929
20141,1982,2011,470.1455427,775.814613
20141,2007,2011,517.2871677,708.3231759
20141,2012,2016,473.0081897,816.6929028
50009,1950,1980,496.5946088,351.5971343
50009,1982,2011,522.1991187,318.2095682
50009,2007,2011,545.5708378,285.0291048
50009,2012,2016,524.745187,327.727682
48027,1950,1980,583.3574117,900.7154822
48027,1982,2011,630.9134445,844.0663688
48027,2007,2011,564.7547351,947.1481666
48027,2012,2016,576.8957059,914.4331956
26035,1950,1980,453.773417,491.3687062
26035,1982,2011,476.05168,474.6014693
26035,2007,2011,485.866075,468.122049
26035,2012,2016,489.1488661,467.2932024
31081,1950,1980,456.1362547,659.2071537
31081,1982,2011,474.7174834,604.1848121
31081,2007,2011,499.6614565,559.7974137
31081,2012,2016,460.316406,654.5214611
6085,1950,1980,190.5408394,1158.020724
6085,1982,2011,206.9350205,1122.826718
6085,2007,2011,189.4470599,1121.309686
6085,2012,2016,176.8637886,1189.672496
48219,1950,1980,316.8470454,1147.310478
48219,1982,2011,338.0796117,1122.210587
48219,2007,2011,312.4262188,1154.221166
48219,2012,2016,338.329497,1131.006582
55075,1950,1980,458.8770077,466.9085824
55075,1982,2011,446.7422691,457.62808
55075,2007,2011,416.9771701,489.4294822
55075,2012,2016,457.2318557,441.9020979
21187,1950,1980,622.7326726,549.6218968
21187,1982,2011,656.111062,512.8441712
21187,2007,2011,620.3445134,562.7120047
21187,2012,2016,677.7911082,502.5005279
18145,1950,1980,623.2931323,479.6636181
